Coords,White_x,White_y,Velocity_White,Brown_x,Brown_y,Velocity_Brown,Orange_x,Orange_y,Velocity_Orange,Green_x,Green_y,Velocity_Green,Red_x,Red_y,Velocity_Red
303,494.9104309,874.1277466,7.703323885,526.1914063,895.4109497,6.175965736,415.7404785,976.3485107,2.537789231,423.7401428,990.0541382,3.910452276,459.4238281,998.1593628,2.955094151
304,501.8973999,877.2324829,7.645725825,526.4122314,899.2940674,3.889391553,413.8027649,973.3613281,3.560617092,415.7421875,987.3983154,8.427377044,451.7527161,999.9459839,7.876418931
305,508.7000732,880.3997192,7.503849047,528.4334717,905.0501709,6.100667158,409.0175781,968.7821045,6.6232395,412.1112061,983.8986206,5.043004077,446.2727051,999.1300659,5.540418986
306,515.1936035,885.8251343,8.461741178,531.2634888,913.1069946,8.539403103,406.3627014,964.557312,4.989713603,409.7747192,981.2089233,3.562813779,443.3718567,995.9175415,4.328421708
307,521.024292,890.7700195,7.645182685,531.5177612,918.6456299,5.544468862,404.5376282,961.4898071,3.569380695,406.9391174,978.1276245,4.187486128,440.3326721,995.1121826,3.144081072
308,525.5834961,894.3252563,5.781526689,529.7027588,923.9614258,5.617109568,403.0162964,960.7262573,1.702192325,404.6460876,973.7969971,4.900236691,435.8252869,993.4222412,4.81377438
309,528.6226196,898.9536743,5.537014065,529.4049683,929.8225098,5.868644194,403.525177,953.2354736,7.508049,400.7224121,968.5813599,6.526722087,432.3930664,990.4838257,4.518232297
310,533.1133423,903.5821533,6.448985026,527.1775513,936.362915,6.909289949,403.8106079,949.093689,4.151608247,398.0067749,962.9755249,6.228970304,428.0546875,985.2807007,6.774514101
311,535.3309326,908.2861328,5.20049324,527.6327515,944.90625,8.555453201,402.9447021,943.982605,5.183914764,397.3813477,959.0501709,3.97486645,422.4508362,984.0089722,5.746341707
312,537.0586548,915.3895874,7.31054656,526.0020752,951.2750854,6.574280955,402.3681335,941.133667,2.906695549,396.837616,955.7474365,3.34719263,420.4898071,981.064209,3.537974725
313,538.7369995,921.5888062,6.422394735,523.8631592,955.8828125,5.079971486,405.0768738,935.0375977,6.670782188,396.6851196,950.5209961,5.228664715,415.4254761,977.1939697,6.373868601
314,539.1135254,929.8461914,8.265965338,522.7507324,963.5529175,7.750355069,404.3583984,930.5907593,4.504506453,395.811554,945.9781494,4.626075328,410.7444153,973.4422607,5.998970781
315,539.0065308,936.3731689,6.527854444,521.8023071,968.0852661,4.630517754,403.1743469,927.0927124,3.693008249,395.1733093,941.9312134,4.09695588,407.112793,969.5232544,5.342966534
316,537.4176025,944.7116089,8.488478872,517.8154907,971.4460449,5.21435895,405.1155701,920.2518921,7.110919058,395.5978394,937.4411621,4.510076069,402.4220886,966.838501,5.404683911
317,535.6483765,951.9661255,7.467139481,516.5821533,975.1932983,3.945000548,406.3867188,916.6383057,3.830643004,393.3425293,932.3971558,5.525253252,397.5316162,961.8643188,6.975615261
318,533.0923462,957.0527954,5.692758703,512.0177612,980.1849365,6.76388401,406.3986206,912.2111206,4.427201057,392.0679016,925.8771362,6.643442664,396.3647461,959.5585327,2.584228233
319,530.1737061,964.2702026,7.78520567,506.5639038,985.4037476,7.548546178,406.34021,905.2904053,6.92096182,392.8692017,919.4638672,6.463134037,396.0647583,955.8253174,3.745248909
320,526.925354,968.9613037,5.705981102,502.9640198,988.4040527,4.686256096,407.9482422,903.1735229,2.658375146,394.4377136,916.4024048,3.439881076,394.1697388,951.4998169,4.722399125
321,523.796936,976.4331055,8.100297556,497.0766907,993.081604,7.519317112,408.8783264,902.2418213,1.316481924,395.3527832,911.4540405,5.032262033,392.197113,949.1745605,3.049273579
322,519.1549072,981.7175903,7.033790708,489.7420959,997.4909058,8.557933267,413.3548889,896.4091187,7.352552745,396.0661926,907.7272339,3.794475029,392.4329529,945.1779785,4.003534484
323,514.989502,985.7547607,5.800805635,483.4208374,1000.193054,6.874584771,416.782959,889.8251953,7.422917953,398.9021301,902.2946777,6.128230401,394.3783875,939.1790161,6.306525634
324,510.6639099,989.0723877,5.451366352,476.9691772,1000.816528,6.481715726,419.2587585,886.2445068,4.353264686,401.2660828,898.701355,4.301190589,394.7336121,934.7481689,4.445063683
325,504.7070923,993.9129028,7.675562717,471.8651733,1003.218811,5.641083062,422.7678223,884.8927002,3.760440053,404.4534912,894.8911743,4.967599954,393.3288879,931.2188721,3.798576877
326,498.6030884,997.4681396,7.063892164,465.5361328,1002.717346,6.348875569,425.4238892,883.4067993,3.0434508,407.8648987,890.3629761,5.669416218,396.6494446,923.1885986,8.689728873
327,491.3921509,999.9608154,7.629616778,460.0472412,1003.390869,5.530060052,425.1526184,883.3442383,0.2783912786,411.1304321,885.9856567,5.461193392,395.9706116,916.8499146,6.374929815
328,486.7861938,1003.386597,5.74028025,450.3432922,1004.094055,9.729393419,428.0301208,877.1923828,6.791564327,414.6458435,879.8482666,7.072883064,396.8326721,910.9077759,6.004345125
329,481.8554993,1004.939941,5.169586916,446.63797,1004.570007,3.735765456,432.9600525,874.3347168,5.698287553,416.7238159,877.1432495,3.411024304,397.3079529,905.8106079,5.119278573
330,473.5952759,1004.994934,8.260406444,440.632843,1002.828552,6.252536726,436.3587036,873.2283936,3.574182504,418.7805176,872.0404663,5.501674121,399.2017517,901.460022,4.744899578
331,469.4294128,1004.566101,4.18787686,433.5906067,1000.849121,7.315137742,440.0141602,871.9127197,3.885017395,422.2472534,869.4267578,4.341627516,401.1639404,897.8447876,4.113405422
332,463.7342834,1004.038086,5.719554074,428.8293457,998.9449463,5.127912623,442.9016418,870.515625,3.207713232,424.9579468,866.9557495,3.667934093,402.1830139,895.5704956,2.492170708
333,454.8716125,1003.400574,8.885570171,422.9102783,993.3743896,8.128127704,447.2155457,868.6392822,4.704298914,430.9799194,864.3231812,6.572257667,404.5971375,889.5792847,6.459303441
334,449.4123535,1002.923279,5.480083908,419.6206055,991.5163574,3.778125359,453.4745178,867.8106079,6.313591191,434.216156,861.2491455,4.463510087,405.7939758,887.6737671,2.25020429
335,440.0299683,1001.280701,9.525083514,410.9782715,986.7900391,9.850280297,457.634552,865.7962036,4.622089251,438.783844,860.2859497,4.668138784,407.987915,884.8052368,3.611348111
336,435.0389709,997.9842529,5.9813562,408.1552734,984.1422729,3.870398347,460.2623901,866.5654907,2.738126352,443.1099243,858.00177,4.89208011,410.5106812,881.1495972,4.441626966
337,433.0080261,994.5669556,3.975255734,405.8113403,980.9172974,3.986789427,463.8746948,866.2844238,3.623222841,449.3225403,855.6787109,6.632737041,414.3308411,873.4231567,8.619251909
338,428.8469849,993.3910522,4.324004277,402.2958984,976.4211426,5.707340849,469.6538086,866.9022217,5.812041823,454.1621399,855.2770386,4.856239807,416.4433289,869.6292114,4.342421641
339,421.0982666,988.5279541,9.148352762,397.3338928,972.5324097,6.304263904,472.1386719,868.7996826,3.126484213,459.4302673,853.4265747,5.583671128,420.4972839,867.4974365,4.580285582
340,419.5663452,985.6795654,3.234207965,395.4698486,964.531189,8.215484981,476.9379272,869.2332764,4.818802305,463.84552,852.6716919,4.479319629,424.5362244,862.7755737,6.213616341
341,414.1528015,983.8896484,5.701776762,393.2963257,957.9319458,6.947964619,481.4394226,869.8970947,4.550177502,467.872467,854.2223511,4.315187853,429.0668335,857.4498901,6.992090162
342,410.4429932,978.4987183,6.544066484,389.5390015,951.5464478,7.408918315,486.5770569,870.975708,5.249637376,473.4533691,854.2163086,5.580905371,432.4646912,856.2067871,3.618113024
343,405.891449,975.0701904,5.698364467,387.7871094,946.1047974,5.716702272,491.0969543,871.9026489,4.613967113,476.6614075,854.6170044,3.232965674,435.2967529,855.2578735,2.986806125
344,402.0123291,971.1204224,5.536085148,385.8390503,941.3615723,5.127681593,492.3363342,872.2932129,1.299462468,480.5263062,855.4725342,3.95845589,440.4108276,854.1621094,5.230149061
345,396.8792725,968.4786987,5.772951951,384.0905762,936.3213501,5.334885308,494.3514404,872.8598022,2.093245447,482.7204895,856.496521,2.421361099,445.8249512,852.3070679,5.723103409
346,392.6017761,961.9037476,7.843912151,382.8071289,929.4498901,6.99029319,496.9762573,874.7589111,3.239796027,488.0913696,856.3895874,5.371944539,450.1428528,853.9151001,4.607606967
347,390.0039978,955.9729004,6.474828209,382.8742676,922.7589111,6.691315837,500.7404785,877.0352173,4.398969297,493.908844,858.5962524,6.22192724,456.723999,854.1588135,6.585657298
348,386.5627441,952.3665161,4.984800329,384.1083679,916.9632568,5.925589623,503.8570251,881.9627686,5.830405167,495.6820374,859.9522095,2.232226279,461.3052979,852.4922485,4.875011554
349,385.6433716,945.6918945,6.737641959,383.6200867,912.4593506,4.530296909,506.5133972,884.2114258,3.480340773,500.8024597,865.4251709,7.494800327,465.7458801,854.3018188,4.795134582
350,384.0206299,938.9423828,6.941844068,382.4191589,905.5789185,6.984452284,508.6306763,887.6303711,4.021449693,503.4391785,868.3189087,3.914844081,472.2908936,854.1314697,6.547229917
351,380.2304077,931.5505371,8.306934873,386.2421875,897.0234375,9.370795154,512.531311,888.8895264,4.098831977,508.7753906,870.8688965,5.914186161,478.8181152,853.2132568,6.591489799
352,379.1640625,922.2640991,9.347460758,387.0213928,889.0343628,8.026984216,514.553894,892.9016724,4.493123359,513.7545776,873.5861206,5.67235491,481.1159668,855.7421875,3.416959483
353,379.3951721,915.7626343,6.50557121,389.0391235,882.7694702,6.5818019,516.2437744,896.8279419,4.27449273,514.8318481,878.8700562,5.392632623,486.7083435,857.0450439,5.74213481
354,379.056427,907.3953247,8.374163702,393.0278015,876.4568481,7.467178143,517.5274048,901.0679321,4.430036582,516.8535156,882.774292,4.396611979,491.1722717,858.454895,4.681274958
355,379.1708679,898.649292,8.746781406,395.035614,868.2151489,8.482742307,518.6837769,903.6694946,2.846985038,521.8173828,885.423645,5.626637443,496.0795593,859.6105347,5.041525024
356,380.2160034,891.2962036,7.426992454,398.5985413,861.7764282,7.358775364,519.9780273,907.7866821,4.315821734,524.4498901,889.6140137,4.948664896,500.6014709,862.0495605,5.137755536
357,381.2617188,881.1707764,10.17928276,404.8575745,856.6491699,8.090999587,518.156189,911.5678101,4.197144684,523.4813843,894.4240723,4.906594264,504.3954773,864.9959717,4.803730085
358,384.5101624,876.1643677,5.967957258,410.6252136,850.645813,8.325019877,517.6483765,914.3280029,2.806517098,523.9804077,898.6325684,4.237978735,508.7068481,866.2111816,4.479358643
359,388.5532837,865.7254639,11.19453183,412.4226379,845.2022095,5.732674193,517.9793091,916.8135986,2.507529142,526.1337891,902.454895,4.387166777,512.7582397,869.8511963,5.446419058
360,392.5849915,861.1630249,6.088556216,417.8858337,840.5271606,7.1904513,518.4662476,921.9874878,5.196752652,528.3956299,906.9345703,5.018307945,516.3063354,873.9033813,5.386017719
361,395.5985718,855.1793213,6.699729494,424.3735962,838.1625366,6.905252233,516.1837158,923.0135498,2.502549578,527.1705322,912.0042725,5.215625,520.4075317,876.3654175,4.783454078
362,400.2697144,850.3661499,6.70717465,429.1138306,835.2492676,5.563897775,512.5197144,927.532959,5.818072367,527.717041,916.0977783,4.129825914,523.1565552,880.1754761,4.69826312
363,403.9690857,846.0094604,5.715425731,435.732605,832.3554688,7.223728013,511.0393677,929.0289307,2.104603896,528.2991943,920.1604614,4.104180369,525.4946289,884.1168213,4.582661985
364,408.2598572,842.0883179,5.81257938,443.6655273,830.1951294,8.221819954,510.2583923,933.6491699,4.685779901,527.8878174,924.6037598,4.462301103,527.2214355,890.4525146,6.566800706
365,414.9735413,838.3010864,7.708221324,448.0186768,828.3504028,4.727888103,506.3586121,936.0057983,4.55653198,524.6017456,928.6031494,5.176232731,527.4345703,896.9472656,6.4982472
366,422.1873779,834.1885376,8.303764048,455.9941711,827.3181152,8.042022654,502.4011536,938.1832275,4.516932108,520.5883789,934.7930298,7.377108598,528.2853394,900.9150391,4.057959341
367,429.9951172,830.6530762,8.570897258,461.9781799,824.7799072,6.500066236,496.7286682,943.1204834,7.520211798,520.5446777,936.8590088,2.066441153,528.4353638,906.3052979,5.392346163
368,436.9670105,829.4946289,7.067481617,469.9963989,823.5114746,8.117928131,493.2297668,945.1348267,4.037312169,518.1020508,939.329895,3.474435954,528.602417,908.7123413,2.412833393
369,443.3174133,825.1034546,7.720753072,476.2359924,823.2645874,6.244475992,490.317749,945.9215698,3.01642381,513.1519775,942.7210083,6.000239528,529.4456177,916.9135132,8.244404619
370,450.2493286,823.4110107,7.135531912,481.9720154,821.9973145,5.874345921,486.5403137,948.2516479,4.438274612,510.3580627,945.826416,4.177261897,529.901001,919.3605957,2.489093572
371,457.3800964,821.0310669,7.517445208,490.1934204,820.8810425,8.29684059,482.3166199,948.6353149,4.241083597,506.4714355,948.8421631,4.919410672,528.8841553,922.4226685,3.226494186
372,463.635376,821.2196045,6.25812021,495.1138916,822.0137939,5.04917445,477.6534119,952.4168091,6.003766056,503.0066528,951.7990723,4.555000676,527.8361816,925.4537964,3.207177148
373,470.7274475,819.4776611,7.302865554,500.8583984,822.2653198,5.750010787,475.1520386,950.7014771,3.033023626,498.0422668,954.0686035,5.458562111,525.385376,930.3547363,5.479567566
374,476.8295288,819.9851685,6.123149505,508.0414429,824.6723633,7.575617832,472.0144043,951.300415,3.19428796,495.378418,956.0967407,3.34804889,523.5604858,934.4312744,4.466361694
375,483.2802124,819.7494507,6.4549889,512.3704834,827.3804321,5.106293056,468.7321777,951.9332886,3.342684568,491.3098145,957.7140503,4.37826733,521.0608521,938.5316162,4.802184079
376,490.9332275,820.230835,7.668140029,518.772583,829.239563,6.666576855,465.512207,952.3168335,3.242733112,488.8363037,958.9455566,2.763125635,517.2427979,941.1426392,4.625470647
377,497.176239,820.9680786,6.28639169,522.8526611,833.4833374,5.886990639,462.4405212,953.3227539,3.232201954,481.131134,960.6495972,7.891349307,511.8700562,945.4331055,6.875642116
378,501.8309021,821.1848755,4.659709146,527.0056152,836.6564941,5.226466441,458.0483093,951.7092896,4.679187186,476.4485168,960.0640259,4.719088626,507.9508057,945.7295532,3.930445988
379,506.6063538,823.9281616,5.507318528,532.7612915,840.5039063,6.923177685,452.8559875,950.5965576,5.310214477,473.6313171,961.5987549,3.20811585,505.8061523,950.8359985,5.538530635
380,512.5385132,827.5493164,6.950055928,539.6619263,847.2508545,9.650910359,449.0386963,950.4160767,3.821555434,468.2700806,962.0641479,5.381398358,501.943634,951.9380493,4.016660755
381,518.8397827,830.223877,6.845383249,541.2080078,849.6303101,2.837635799,446.6447449,949.0836182,2.73978996,464.2541504,960.880127,4.186836622,496.0604858,953.3287964,6.045296525
382,525.5908203,831.795166,6.9314831,543.0231323,854.6729736,5.359396693,445.0849304,945.7531738,3.677618877,459.3110962,958.7033691,5.401116495,492.3512268,954.2975464,3.833676974
383,531.3270874,836.1228638,7.185661276,546.7749023,861.0042725,7.359424103,438.8389282,942.6970215,6.953604144,453.6550903,956.5350342,6.057398681,490.4490051,953.3036499,2.146224019
384,537.0005493,841.03125,7.502028091,550.4143066,865.9728394,6.158889561,435.7303772,938.6882935,5.072769448,448.4146423,954.7384033,5.539871629,486.8717041,955.1904297,4.04438136
385,540.9052734,844.4025269,5.158718649,551.4931641,871.3605957,5.494711257,432.5375977,935.9951782,4.176926006,444.4844666,952.7377319,4.410098374,481.6482544,956.7053833,5.438704928
386,544.5657349,850.2172241,6.870930224,552.333252,877.289978,5.98859937,430.2844238,935.3475342,2.344405064,439.1533508,950.2035522,5.902784219,477.776825,956.5535889,3.874404146
387,550.635376,855.3101807,7.923304209,551.5445557,881.8848267,4.66204631,428.2139893,932.3662109,3.629736572,435.6214905,948.0835571,4.119273824,473.5127258,956.0141602,4.298083835
388,553.888916,860.1105347,5.799044865,551.6401978,886.859436,4.9755287,425.7417297,927.6998901,5.280778064,433.6808167,944.4612427,4.109425374,468.2062683,955.7249756,5.314331484
389,556.7592163,867.4035034,7.837475165,552.6806641,893.6639404,6.883592826,424.3473206,922.4088745,5.471674634,427.9608459,937.2072754,9.237862643,462.1216125,955.2109375,6.106330395
390,559.0549927,874.4349976,7.396789775,552.6853027,898.6959839,5.032045595,424.1838074,918.0773315,4.334628133,427.1227417,936.5511475,1.064388365,457.0567932,955.1464233,5.0652302
391,559.557373,883.3045654,8.883784118,551.7911377,904.5026245,5.875083528,422.9577637,915.0230103,3.291209761,425.922821,932.5536499,4.173702949,450.9096375,952.8690796,6.555441901
392,561.4529419,889.7454224,6.714001735,552.5999146,910.6218872,6.172478913,424.6839905,912.868103,2.761065762,422.9757385,928.3278198,5.151983621,446.1884766,951.418457,4.938994426
393,561.3602905,897.8684082,8.123514217,550.3744507,917.4380493,7.170268846,424.8948364,907.4346313,5.437561081,422.4484558,925.0687866,3.301412498,443.7111816,950.107666,2.802706409
394,561.3737793,903.2510986,5.382707331,549.5065308,923.5474243,6.170716967,424.7569275,904.1162109,3.321284826,418.4778137,919.6547852,6.713971289,438.8797302,946.413208,6.082100193
395,560.8156738,908.5940552,5.372026278,548.2612915,928.1177979,4.736975307,425.036377,901.0845337,3.044529344,417.5424194,916.5810547,3.212908568,435.446228,943.7227783,4.362034989
396,559.3743896,916.1965332,7.737891977,545.7680664,934.1681519,6.543925042,423.2894592,896.9348145,4.502431709,416.2307129,911.4055786,5.339112908,432.5951233,941.741394,3.471985293
397,558.3776855,921.8881836,5.778261264,544.5038452,939.6902466,5.664961199,422.4188232,893.9429321,3.115985697,413.3972778,907.6339722,4.717347709,428.8765869,937.9832153,5.286910252
398,557.6600952,929.5926514,7.737813616,542.274353,945.8028564,6.506507109,423.9816589,888.1616211,5.988823982,413.1697388,901.1921387,6.445850822,426.1311951,936.1606445,3.295290687
399,555.1832275,936.8303223,7.649755128,538.0866089,952.9924316,8.320288004,425.3858643,886.2078247,2.406057545,412.7772522,897.9666138,3.249316329,423.3458252,932.37854,4.697084172
400,552.6519775,942.1502075,5.891384021,534.5495605,955.1813354,4.159568588,425.8514709,882.6973267,3.541240761,413.7667542,892.8986816,5.163627618,420.6323547,928.3164673,4.88501351
401,551.1604614,949.836853,7.830015292,529.5076904,960.1075439,7.048970451,424.1113892,881.8468018,1.936821426,412.819519,890.9642944,2.153858913,419.1425476,924.1908569,4.386363648
402,547.4129639,954.5921021,6.05443071,524.3468628,964.6860352,6.89903788,426.3277283,879.1685791,3.476353787,415.4295959,884.8911743,6.610241252,415.7879333,920.3081665,5.131152092
403,543.255249,960.4026489,7.14486163,520.3712158,968.1253052,5.256838129,428.6401367,873.6509399,5.982606015,416.3221741,880.2143555,4.761232009,415.3716431,916.3390503,3.990887257
404,538.2615967,965.9068604,7.431884495,515.0079346,970.4655151,5.851612464,432.829071,870.5641479,5.203408075,417.9761963,879.4593506,1.818191922,415.4133911,912.7485352,3.590757837
405,530.6952515,971.2722168,9.275593226,509.8648987,975.4733276,7.17837058,433.963562,868.1452637,2.671716845,419.9493103,873.6959839,6.09176285,414.8588562,906.1521606,6.619642412
406,526.366394,975.1574097,5.816676906,509.3573914,977.8474121,2.427723371,436.6696472,865.5169678,3.772378092,423.9936829,868.5185547,6.569834283,413.0680237,902.4391479,4.122322693
407,522.4906006,980.9104004,6.93676273,504.5044556,982.2872925,6.577501311,440.3173523,865.138855,3.667249872,425.6379089,867.2803345,2.058316954,414.1397705,899.5131226,3.116129947
408,518.9711304,986.8232422,6.881015093,495.7644653,984.4257202,8.997794312,441.5075989,862.4168701,2.9708397,425.7892761,865.4299927,1.856522769,414.5917053,895.4713135,4.066997139
409,510.5787659,990.7020874,9.245389236,491.1430054,986.4259644,5.035759009,446.851593,858.5129395,6.618077365,429.4086914,860.5272827,6.093991463,416.3552551,889.5227661,6.20445998
410,505.2872009,993.5026245,5.986958128,485.084259,989.3691406,6.735777145,450.5211792,858.1780396,3.684836589,433.4852295,857.0565796,5.353871772,417.1004028,887.4904785,2.164587254
411,497.6852722,993.640564,7.603180086,479.2625122,989.0933228,5.828276899,455.7132874,858.0427856,5.193869531,435.6795349,854.8908691,3.083063091,417.773468,883.1491699,4.393173915
412,489.3901978,994.8599854,8.384226193,471.9545593,989.8272705,7.344716102,460.2505493,857.4074707,4.581524986,441.5104675,853.7581177,5.939941167,419.4843445,878.7268066,4.741771322
413,484.7445679,996.350647,4.878929091,466.8473206,989.8256226,5.107239035,464.6767883,857.4076538,4.426239017,448.7937317,851.2404175,7.706150213,421.1197205,873.8746338,5.120355063
414,476.3031921,996.4864502,8.44246805,463.4555969,987.4847412,4.121106003,469.7928162,858.4976807,5.230860285,453.7952576,850.1983032,5.108939542,425.0050659,869.5670776,5.800943832
415,470.7825317,996.6451416,5.522940722,455.4301147,989.0796509,8.182426354,474.0349426,857.31427,4.404100101,458.7093811,849.6378174,4.945983673,427.4595947,865.1398926,5.062082498
416,462.7473755,995.8527222,8.074135528,449.5017395,986.2324219,6.576651582,477.5257263,857.7421265,3.516906584,463.0551758,848.3877563,4.522011054,429.583252,862.2835083,3.559332965
417,457.4449768,993.78125,5.692664466,444.9488831,982.5703735,5.842867434,482.2771301,859.4049072,5.033952524,468.8969116,847.2873535,5.944473401,432.999176,859.6078491,4.339088535
418,448.6864929,992.9891357,8.79423021,439.3591919,979.5701294,6.343982361,489.2729797,862.6506958,7.712136878,473.3773193,846.8702393,4.49978195,438.5281067,857.6520386,5.864662751
419,442.873291,989.815918,6.622886638,432.8742371,975.5344238,7.638164611,490.3193054,862.8822632,1.071644012,479.4168701,846.027771,6.098026436,442.9353027,854.3607788,5.500524323
420,437.2619324,986.3413696,6.599987271,426.4843445,971.9783325,7.312763674,495.105957,863.918396,4.897510067,485.5543213,848.5706787,6.643394203,447.3656616,854.361084,4.430358897
421,431.2984009,984.5881348,6.215910261,418.4157715,969.1242676,8.558478657,500.5851135,867.7749634,6.70031849,490.1185913,849.8945313,4.752383229,452.5004578,853.3712769,5.22932592
422,425.2848816,981.192627,6.905931329,412.9976807,964.553772,7.088380507,505.0715332,870.1323242,5.068048111,494.7362366,850.1357422,4.623941014,458.1614075,851.7307739,5.893861336
423,419.5447998,977.6633301,6.738284303,410.5477295,956.9502563,7.988473609,506.6211548,872.2868042,2.653886025,496.1626282,853.2878418,3.459815739,461.4174194,849.486084,3.954775194
424,414.1671753,973.256958,6.952334875,404.1051025,954.6082153,6.855114746,509.2424927,873.5241089,2.898678186,501.005127,856.6429443,5.891222918,465.3075256,851.5979614,4.426392728
425,409.6713562,969.3468018,5.958331243,404.8363647,949.8902588,4.774291398,513.1759644,877.2700806,5.43180479,505.9097595,857.4476929,4.970215371,470.4538269,851.574646,5.146354085
426,403.8364258,964.631958,7.501744103,401.4962769,945.5640259,5.465572094,516.2798462,882.8469238,6.382418289,510.7817993,862.6112671,7.099244359,475.4728088,851.8171387,5.024836549
427,400.04245,960.5142822,5.599062996,398.8960571,938.9240112,7.130984305,519.4653931,885.8379517,4.369663189,511.4786682,866.3873901,3.839886916,479.7616577,852.8549194,4.412619811
428,396.4152832,952.8656006,8.465144385,397.1124878,935.7869263,3.608659256,520.4241333,888.0750732,2.433905464,518.2313843,870.2039185,7.756614124,484.7589722,853.6265259,5.056533224
429,394.2218933,948.0839844,5.260685584,395.9091187,929.8065186,6.100276529,521.5812988,889.6123047,1.924087465,522.4589233,874.2172241,5.82912591,489.4528809,854.9165039,4.867938179
430,391.0092163,941.0488281,7.733997477,397.1738892,924.7161865,5.245104825,523.8937988,896.2221069,7.002652496,525.5946045,877.6790161,4.670813643,493.8460083,856.1289673,4.557371629
431,391.1923523,937.2428589,3.810372768,397.6520386,921.1107178,3.637036124,524.8450317,899.5819702,3.491922868,527.5579834,883.0194702,5.689930293,499.5458374,859.1019897,6.428601274
432,389.3781433,929.6194458,7.836311716,394.5716858,913.4925537,8.217359488,526.1116943,903.1829834,3.817293555,530.5004272,886.7426758,4.745549018,504.5684509,862.1223145,5.860802672
433,388.1585999,924.0158081,5.734809645,396.0133057,908.7921143,4.916543391,529.1295166,907.0701294,4.921092889,533.374939,891.447937,5.51382815,509.8694763,864.1995239,5.693476037
434,387.685791,915.9545898,8.075072016,396.6071777,901.8128662,7.004469097,527.4736328,912.6022339,5.774610916,534.453186,893.6362305,2.43951737,512.8551636,868.5012207,5.236308199
435,386.6612854,909.673584,6.364011813,399.7014465,897.09729,5.640138122,529.5319214,916.9812622,4.838640396,535.2091064,898.5100098,4.932052342,516.0727539,871.6525269,4.503733785
436,386.0382996,903.4551392,6.249573377,404.103363,889.5078735,8.773603124,531.527771,921.5159302,4.954455495,539.7129517,903.7874146,6.937984072,519.0608521,874.840332,4.369305707
437,389.2267151,896.1149902,8.002735771,407.6715698,882.2376099,8.098693323,530.583252,926.2138062,4.791884276,542.3656616,908.6355591,5.526425204,522.1206055,876.3602905,3.416484276
438,392.1090393,891.395874,5.529724289,412.2727356,876.9607544,7.001137771,529.2871094,929.0896606,3.15444522,542.9100342,912.8046265,4.204457673,524.5009155,880.3945313,4.68411936
439,395.5990295,882.7893677,9.28719459,415.3900757,869.1833496,8.378892195,528.7297974,931.9788818,2.942481227,543.0371094,919.017334,6.214006987,525.4977417,884.930481,4.644190151
440,400.1658936,878.3197021,6.390160941,419.5028687,862.2965698,8.0213965,527.7270508,935.8983154,4.045671811,542.850708,922.4708252,3.458518037,528.4857788,890.6103516,6.417888739
441,403.0368347,872.3234253,6.64813051,423.2060242,861.2704468,3.842692974,527.1480103,941.1652832,5.298701488,540.260498,926.8010864,5.045825003,532.1919556,894.3468628,5.262818858
442,407.357666,865.3966675,8.163917987,425.576416,858.1247559,3.938797894,524.296875,945.5684204,5.245625749,540.4349365,932.5266724,5.728242585,532.2300415,898.5400391,4.19334923
443,411.526947,860.1073608,6.734958711,428.6124268,853.4740601,5.553947484,523.4074097,948.467041,3.032020777,540.4729004,936.2924805,3.765999461,534.9375,901.9835815,4.380447046
444,413.3419189,853.5618286,6.79250434,433.227356,846.9379883,8.001112785,519.8942261,951.3154907,4.522844757,536.6038818,941.6139526,6.57931384,536.2244263,907.0076904,5.186313655
445,418.1709595,850.2427979,5.859658489,441.4839172,845.6998291,8.348882698,517.3534546,955.1756592,4.62130071,535.4094238,944.2467651,2.891095224,537.5229492,912.3414917,5.489589951
446,424.8788452,846.8571167,7.513891668,445.103302,842.3104248,4.958629606,513.7354736,956.2060547,3.761848097,533.9993286,949.3244629,5.26985607,535.2715454,915.2167969,3.651876088
447,429.670166,843.8221436,5.671667921,453.8455811,838.8233643,9.412068545,511.3301086,960.3706665,4.809342192,531.8712158,952.1380005,3.527727012,534.7630005,919.5985107,4.4111262
448,435.8361511,841.2822876,6.6686011,458.1292725,837.7548218,4.414951313,509.3793335,961.2164307,2.126226866,527.7026367,957.6764526,6.931919209,534.9343262,924.6361084,5.040510156
449,441.9891663,837.758606,7.090551994,462.290741,836.4140625,4.372122547,506.8561096,961.9622803,2.63115001,523.4779663,960.4755859,5.067838524,535.0143433,930.7055054,6.06992441
450,447.7198486,835.2819214,6.242971001,468.374115,835.7593384,6.118504979,503.1426392,964.0968628,4.283258734,521.397522,964.5075073,4.537029723,534.1887817,935.8193359,5.180040047
451,456.0326843,832.9797974,8.625718074,474.8091125,834.2866211,6.601370296,499.6802063,965.9485474,3.926471325,517.3046265,967.6040039,5.132259222,532.8336792,940.1411133,4.529245224
452,461.6596069,830.4664917,6.162707472,479.4852905,835.7340698,4.895073882,496.5726318,967.895813,3.667269073,512.5274658,970.3279419,5.49919103,532.5914307,941.1810913,1.067819578
453,469.7206726,828.3648682,8.330522269,486.0404053,835.9141846,6.557588784,491.3956299,970.3406982,5.725278432,509.7818909,972.4956665,3.498172636,529.3182373,948.2996826,7.835058199
454,477.6439514,828.5480957,7.925397114,492.8873901,838.2897949,7.247394446,487.250061,970.7723389,4.16797969,507.1975708,976.1113892,4.444340282,525.786377,952.2202148,5.276799265
